group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
D0911,A,greedy1,am,0,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,hm,0,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,R2,0,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,am,0.1,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,hm,0.1,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,R2,0.1,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,am,0.3,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,hm,0.3,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,R2,0.3,104,3,0.4700,0.4709,0.1641,0.1645,155:176:76
D0911,A,greedy1,am,0.4,100,4,0.5286,0.5085,0.1868,0.1799,155:73:54:76
D0911,A,greedy1,hm,0.4,102,4,0.4975,0.4918,0.1786,0.1758,155:73:80:70
D0911,A,greedy1,R2,0.4,102,4,0.4975,0.4918,0.1786,0.1758,155:80:73:70
D0911,A,greedy1,am,0.5,100,4,0.5286,0.5085,0.1868,0.1799,155:73:54:76
D0911,A,greedy1,hm,0.5,100,4,0.5286,0.5085,0.1868,0.1799,155:73:54:76
D0911,A,greedy1,R2,0.5,93,3,0.5306,0.4766,0.1882,0.1682,155:80:73
D0911,A,greedy1,am,0.6,100,4,0.5255,0.5148,0.1856,0.1818,155:73:164:163
D0911,A,greedy1,hm,0.6,100,4,0.5255,0.5148,0.1856,0.1818,155:73:164:163
D0911,A,greedy1,R2,0.6,93,3,0.5306,0.4766,0.1882,0.1682,155:80:73
D0902,B,greedy1,am,0,103,3,0.4175,0.4191,0.1439,0.1435,150:43:74
D0902,B,greedy1,hm,0,102,3,0.4516,0.4218,0.1658,0.1533,150:176:73
D0902,B,greedy1,R2,0,102,4,0.4231,0.3881,0.1750,0.1595,0:176:22:141
D0902,B,greedy1,am,0.1,103,3,0.4175,0.4191,0.1439,0.1435,150:43:74
D0902,B,greedy1,hm,0.1,102,3,0.4516,0.4218,0.1603,0.1483,150:73:176
D0902,B,greedy1,R2,0.1,102,4,0.4231,0.3881,0.1750,0.1595,0:176:22:141
D0902,B,greedy1,am,0.3,102,3,0.4516,0.4218,0.1603,0.1483,150:73:176
D0902,B,greedy1,hm,0.3,103,4,0.4731,0.4433,0.2011,0.1866,43:176:22:74
D0902,B,greedy1,R2,0.3,99,4,0.4316,0.4121,0.1835,0.1739,73:22:0:74
D0902,B,greedy1,am,0.4,102,3,0.4516,0.4218,0.1603,0.1483,150:73:176
D0902,B,greedy1,hm,0.4,103,4,0.4731,0.4433,0.2011,0.1866,43:176:22:74
D0902,B,greedy1,R2,0.4,99,4,0.4316,0.4121,0.1835,0.1739,73:22:0:74
D0902,B,greedy1,am,0.5,103,4,0.4731,0.4433,0.1984,0.1841,43:22:176:74
D0902,B,greedy1,hm,0.5,95,5,0.4301,0.4032,0.1875,0.1747,73:22:43:74:141
D0902,B,greedy1,R2,0.5,95,5,0.4301,0.4032,0.1875,0.1747,73:22:43:74:141
D0902,B,greedy1,am,0.6,96,5,0.4495,0.4258,0.1774,0.1667,43:22:73:89:74
D0902,B,greedy1,hm,0.6,87,4,0.4500,0.3852,0.1964,0.1667,73:22:43:74
D0902,B,greedy1,R2,0.6,87,4,0.4500,0.3852,0.1964,0.1667,73:22:74:43
D0916,A,greedy1,am,0,98,3,0.5806,0.5340,0.3071,0.2825,125:139:1
D0916,A,greedy1,hm,0,98,3,0.5806,0.5340,0.3071,0.2825,125:139:1
D0916,A,greedy1,R2,0,99,3,0.5897,0.5363,0.3077,0.2798,125:1:43
D0916,A,greedy1,am,0.1,98,3,0.5806,0.5340,0.3071,0.2825,125:139:1
D0916,A,greedy1,hm,0.1,98,3,0.5806,0.5340,0.3071,0.2825,125:139:1
D0916,A,greedy1,R2,0.1,99,3,0.5897,0.5363,0.3077,0.2798,125:1:43
D0916,A,greedy1,am,0.3,98,3,0.5806,0.5340,0.3071,0.2825,125:139:1
D0916,A,greedy1,hm,0.3,104,4,0.5581,0.5461,0.2934,0.2874,125:1:88:157
D0916,A,greedy1,R2,0.3,103,4,0.5644,0.5414,0.3047,0.2926,125:1:156:136
D0916,A,greedy1,am,0.4,90,3,0.6134,0.5216,0.3235,0.2749,125:1:88
D0916,A,greedy1,hm,0.4,90,3,0.6134,0.5216,0.3235,0.2749,125:1:88
D0916,A,greedy1,R2,0.4,88,3,0.6220,0.5043,0.3395,0.2750,125:1:156
D0916,A,greedy1,am,0.5,90,3,0.6134,0.5216,0.3235,0.2749,125:1:88
D0916,A,greedy1,hm,0.5,90,3,0.6134,0.5216,0.3235,0.2749,125:1:88
D0916,A,greedy1,R2,0.5,88,3,0.6220,0.5043,0.3395,0.2750,125:1:156
D0916,A,greedy1,am,0.6,90,3,0.6134,0.5216,0.3235,0.2749,125:1:88
D0916,A,greedy1,hm,0.6,88,3,0.6220,0.5043,0.3395,0.2750,125:1:156
D0916,A,greedy1,R2,0.6,39,1,0.7115,0.2743,0.4605,0.1751,125
D0914,A,greedy1,am,0,103,3,0.4820,0.4698,0.2344,0.2294,139:2:8
D0914,A,greedy1,hm,0,104,3,0.5255,0.5171,0.2397,0.2363,139:0:96
D0914,A,greedy1,R2,0,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,am,0.1,104,3,0.5255,0.5171,0.2397,0.2363,139:0:96
D0914,A,greedy1,hm,0.1,104,3,0.5255,0.5171,0.2397,0.2363,139:0:96
D0914,A,greedy1,R2,0.1,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,am,0.3,104,3,0.5255,0.5171,0.2397,0.2363,139:0:96
D0914,A,greedy1,hm,0.3,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,R2,0.3,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,am,0.4,104,3,0.5255,0.5171,0.2397,0.2363,139:0:96
D0914,A,greedy1,hm,0.4,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,R2,0.4,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,am,0.5,104,3,0.5255,0.5171,0.2397,0.2363,139:0:96
D0914,A,greedy1,hm,0.5,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,R2,0.5,102,4,0.5342,0.5104,0.2793,0.2679,139:0:8:75
D0914,A,greedy1,am,0.6,102,3,0.5391,0.5196,0.2342,0.2262,0:139:131
D0914,A,greedy1,hm,0.6,102,4,0.5342,0.5104,0.2793,0.2679,0:139:8:75
D0914,A,greedy1,R2,0.6,102,4,0.5342,0.5104,0.2793,0.2679,0:139:8:75
D0916,B,greedy1,am,0,104,3,0.4926,0.4872,0.1750,0.1711,50:115:11
D0916,B,greedy1,hm,0,101,3,0.5026,0.4815,0.2371,0.2252,50:10:13
D0916,B,greedy1,R2,0,98,3,0.5108,0.4640,0.2500,0.2254,50:10:0
D0916,B,greedy1,am,0.1,101,3,0.5026,0.4815,0.2371,0.2252,50:13:10
D0916,B,greedy1,hm,0.1,101,3,0.5026,0.4815,0.2371,0.2252,50:10:13
D0916,B,greedy1,R2,0.1,98,3,0.5108,0.4640,0.2500,0.2254,50:10:0
D0916,B,greedy1,am,0.3,102,4,0.5379,0.5198,0.2270,0.2168,50:10:46:17
D0916,B,greedy1,hm,0.3,101,3,0.5026,0.4815,0.2371,0.2252,50:10:13
D0916,B,greedy1,R2,0.3,98,3,0.5108,0.4640,0.2500,0.2254,50:10:0
D0916,B,greedy1,am,0.4,102,4,0.5379,0.5198,0.2270,0.2168,50:10:46:17
D0916,B,greedy1,hm,0.4,104,4,0.5025,0.4958,0.2475,0.2423,50:10:11:81
D0916,B,greedy1,R2,0.4,98,3,0.5108,0.4640,0.2500,0.2254,50:10:0
D0916,B,greedy1,am,0.5,92,3,0.5674,0.4929,0.2415,0.2069,50:10:46
D0916,B,greedy1,hm,0.5,104,4,0.5025,0.4958,0.2475,0.2423,50:10:11:81
D0916,B,greedy1,R2,0.5,104,4,0.5025,0.4958,0.2475,0.2423,50:10:11:81
D0916,B,greedy1,am,0.6,92,3,0.5674,0.4929,0.2415,0.2069,50:10:46
D0916,B,greedy1,hm,0.6,82,3,0.5728,0.4416,0.2756,0.2091,50:10:11
D0916,B,greedy1,R2,0.6,104,4,0.5025,0.4958,0.2475,0.2423,50:10:11:81
D0911,B,greedy1,am,0,101,3,0.4350,0.4249,0.1566,0.1534,182:68:92
D0911,B,greedy1,hm,0,103,4,0.4530,0.4473,0.1700,0.1683,182:0:92:194
D0911,B,greedy1,R2,0,100,3,0.3984,0.3734,0.1579,0.1477,182:195:130
D0911,B,greedy1,am,0.1,101,3,0.4350,0.4249,0.1566,0.1534,182:68:92
D0911,B,greedy1,hm,0.1,103,4,0.4530,0.4473,0.1700,0.1683,182:0:92:194
D0911,B,greedy1,R2,0.1,103,4,0.4530,0.4473,0.1700,0.1683,182:0:92:194
D0911,B,greedy1,am,0.3,104,3,0.4636,0.4666,0.1250,0.1260,182:141:160
D0911,B,greedy1,hm,0.3,103,4,0.4530,0.4473,0.1700,0.1683,182:92:0:194
D0911,B,greedy1,R2,0.3,103,4,0.4530,0.4473,0.1700,0.1683,182:92:0:194
D0911,B,greedy1,am,0.4,101,5,0.4901,0.4836,0.1625,0.1608,182:141:176:127:97
D0911,B,greedy1,hm,0.4,103,5,0.4709,0.4735,0.1814,0.1828,182:92:127:150:97
D0911,B,greedy1,R2,0.4,98,4,0.4613,0.4370,0.1849,0.1757,182:92:127:113
D0911,B,greedy1,am,0.5,95,5,0.5026,0.4666,0.1835,0.1709,182:92:127:176:97
D0911,B,greedy1,hm,0.5,103,5,0.4709,0.4735,0.1814,0.1828,182:92:127:150:97
D0911,B,greedy1,R2,0.5,98,4,0.4613,0.4370,0.1849,0.1757,182:92:127:113
D0911,B,greedy1,am,0.6,95,5,0.5026,0.4666,0.1835,0.1709,182:92:127:176:97
D0911,B,greedy1,hm,0.6,103,5,0.4709,0.4735,0.1814,0.1828,182:127:92:150:97
D0911,B,greedy1,R2,0.6,103,5,0.4709,0.4735,0.1814,0.1828,182:127:92:150:97
D0913,B,greedy1,am,0,102,2,0.5258,0.5157,0.2448,0.2416,206:207
D0913,B,greedy1,hm,0,103,3,0.5500,0.5551,0.2626,0.2667,206:205:252
D0913,B,greedy1,R2,0,103,3,0.5500,0.5551,0.2626,0.2667,206:205:252
D0913,B,greedy1,am,0.1,103,3,0.5500,0.5551,0.2626,0.2667,206:205:252
D0913,B,greedy1,hm,0.1,103,3,0.5500,0.5551,0.2626,0.2667,206:205:252
D0913,B,greedy1,R2,0.1,99,3,0.5438,0.5327,0.2708,0.2667,206:205:22
D0913,B,greedy1,am,0.3,102,4,0.5758,0.5751,0.2653,0.2665,206:205:219:21
D0913,B,greedy1,hm,0.3,93,3,0.6000,0.5446,0.2893,0.2639,206:205:219
D0913,B,greedy1,R2,0.3,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,am,0.4,102,4,0.5758,0.5751,0.2653,0.2665,206:205:219:21
D0913,B,greedy1,hm,0.4,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,R2,0.4,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,am,0.5,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,hm,0.5,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,R2,0.5,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,am,0.6,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,hm,0.6,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0913,B,greedy1,R2,0.6,81,2,0.6297,0.5026,0.3173,0.2541,206:205
D0905,A,greedy1,am,0,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,hm,0,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,R2,0,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,am,0.1,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,hm,0.1,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,R2,0.1,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,am,0.3,98,4,0.4355,0.4176,0.1386,0.1348,13:63:96:26
D0905,A,greedy1,hm,0.3,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,R2,0.3,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,am,0.4,104,5,0.4242,0.4333,0.1301,0.1352,13:63:96:233:49
D0905,A,greedy1,hm,0.4,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,R2,0.4,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,am,0.5,93,4,0.4545,0.4133,0.1408,0.1302,13:63:96:233
D0905,A,greedy1,hm,0.5,103,5,0.4388,0.4440,0.1418,0.1453,13:63:233:26:218
D0905,A,greedy1,R2,0.5,100,3,0.3995,0.3781,0.1456,0.1390,13:63:295
D0905,A,greedy1,am,0.6,103,5,0.4536,0.4548,0.1380,0.1406,13:233:218:63:291
D0905,A,greedy1,hm,0.6,88,4,0.4608,0.3949,0.1524,0.1325,13:63:233:169
D0905,A,greedy1,R2,0.6,90,4,0.4471,0.3925,0.1518,0.1351,13:63:233:26
D0904,A,greedy1,am,0,104,4,0.4412,0.4457,0.1485,0.1519,54:189:101:257
D0904,A,greedy1,hm,0,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0904,A,greedy1,R2,0,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0904,A,greedy1,am,0.1,104,4,0.4412,0.4457,0.1485,0.1519,54:189:101:257
D0904,A,greedy1,hm,0.1,102,4,0.4388,0.4246,0.2113,0.2047,54:186:101:94
D0904,A,greedy1,R2,0.1,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0904,A,greedy1,am,0.3,104,4,0.4412,0.4457,0.1485,0.1519,54:189:101:257
D0904,A,greedy1,hm,0.3,102,4,0.4388,0.4246,0.2113,0.2047,54:186:101:94
D0904,A,greedy1,R2,0.3,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0904,A,greedy1,am,0.4,104,4,0.4412,0.4457,0.1485,0.1519,54:189:101:257
D0904,A,greedy1,hm,0.4,102,4,0.4388,0.4246,0.2113,0.2047,54:186:101:94
D0904,A,greedy1,R2,0.4,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0904,A,greedy1,am,0.5,104,4,0.4412,0.4457,0.1485,0.1519,54:189:101:257
D0904,A,greedy1,hm,0.5,102,4,0.4388,0.4246,0.2113,0.2047,54:186:101:94
D0904,A,greedy1,R2,0.5,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0904,A,greedy1,am,0.6,102,4,0.4388,0.4246,0.2113,0.2047,54:186:101:94
D0904,A,greedy1,hm,0.6,102,4,0.4388,0.4246,0.2113,0.2047,54:186:101:94
D0904,A,greedy1,R2,0.6,104,4,0.4286,0.4119,0.2165,0.2072,54:186:153:94
D0912,A,greedy1,am,0,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,hm,0,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,R2,0,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,am,0.1,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,hm,0.1,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,R2,0.1,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,am,0.3,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,hm,0.3,101,3,0.4643,0.4222,0.1917,0.1740,136:185:14
D0912,A,greedy1,R2,0.3,101,3,0.4643,0.4222,0.1917,0.1740,185:136:14
D0912,A,greedy1,am,0.4,99,4,0.4812,0.4471,0.2011,0.1871,136:248:14:24
D0912,A,greedy1,hm,0.4,99,4,0.4812,0.4471,0.2011,0.1871,136:248:14:24
D0912,A,greedy1,R2,0.4,91,3,0.4789,0.3972,0.2012,0.1666,13:136:14
D0912,A,greedy1,am,0.5,99,4,0.4812,0.4471,0.2011,0.1871,136:248:14:24
D0912,A,greedy1,hm,0.5,99,4,0.4812,0.4471,0.2011,0.1871,248:136:14:24
D0912,A,greedy1,R2,0.5,91,3,0.4789,0.3972,0.2012,0.1666,13:136:14
D0912,A,greedy1,am,0.6,99,4,0.4812,0.4471,0.2011,0.1871,136:248:14:24
D0912,A,greedy1,hm,0.6,84,3,0.5128,0.3998,0.2208,0.1720,248:14:136
D0912,A,greedy1,R2,0.6,91,3,0.4789,0.3972,0.2012,0.1666,13:14:136
D0921,A,greedy1,am,0,104,3,0.4320,0.4403,0.1201,0.1232,47:97:84
D0921,A,greedy1,hm,0,101,3,0.3838,0.3763,0.1352,0.1330,47:32:73
D0921,A,greedy1,R2,0,101,3,0.3838,0.3763,0.1352,0.1330,47:32:73
D0921,A,greedy1,am,0.1,104,3,0.4320,0.4403,0.1201,0.1232,47:97:84
D0921,A,greedy1,hm,0.1,101,3,0.3838,0.3763,0.1352,0.1330,47:32:73
D0921,A,greedy1,R2,0.1,101,3,0.3838,0.3763,0.1352,0.1330,47:32:73
D0921,A,greedy1,am,0.3,104,3,0.4320,0.4403,0.1201,0.1232,47:97:84
D0921,A,greedy1,hm,0.3,94,3,0.4355,0.4014,0.1386,0.1286,47:97:73
D0921,A,greedy1,R2,0.3,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0921,A,greedy1,am,0.4,104,3,0.4320,0.4403,0.1201,0.1232,47:97:84
D0921,A,greedy1,hm,0.4,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0921,A,greedy1,R2,0.4,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0921,A,greedy1,am,0.5,95,3,0.4468,0.4157,0.1344,0.1257,97:47:56
D0921,A,greedy1,hm,0.5,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0921,A,greedy1,R2,0.5,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0921,A,greedy1,am,0.6,95,3,0.4468,0.4157,0.1344,0.1257,97:47:56
D0921,A,greedy1,hm,0.6,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0921,A,greedy1,R2,0.6,102,4,0.4268,0.4184,0.1531,0.1502,97:32:73:56
D0922,A,greedy1,am,0,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,hm,0,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,R2,0,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,am,0.1,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,hm,0.1,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,R2,0.1,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,am,0.3,103,3,0.4395,0.4235,0.1489,0.1431,115:126:21
D0922,A,greedy1,hm,0.3,99,3,0.4495,0.4284,0.1452,0.1379,115:24:73
D0922,A,greedy1,R2,0.3,98,3,0.4328,0.4081,0.1467,0.1378,115:24:56
D0922,A,greedy1,am,0.4,99,3,0.4495,0.4284,0.1452,0.1379,115:24:73
D0922,A,greedy1,hm,0.4,99,3,0.4495,0.4284,0.1452,0.1379,115:24:73
D0922,A,greedy1,R2,0.4,99,3,0.4274,0.4030,0.1549,0.1455,24:115:100
D0922,A,greedy1,am,0.5,99,3,0.4495,0.4284,0.1452,0.1379,115:24:73
D0922,A,greedy1,hm,0.5,99,3,0.4274,0.4030,0.1549,0.1455,24:115:100
D0922,A,greedy1,R2,0.5,99,3,0.4274,0.4030,0.1549,0.1455,24:115:100
D0922,A,greedy1,am,0.6,99,3,0.4495,0.4284,0.1452,0.1379,24:115:73
D0922,A,greedy1,hm,0.6,99,3,0.4274,0.4030,0.1549,0.1455,24:115:100
D0922,A,greedy1,R2,0.6,99,3,0.4274,0.4030,0.1549,0.1455,24:115:100
D0924,B,greedy1,am,0,103,3,0.4653,0.4709,0.1975,0.2010,57:46:25
D0924,B,greedy1,hm,0,100,3,0.4665,0.4537,0.2187,0.2137,57:46:24
D0924,B,greedy1,R2,0,100,3,0.4665,0.4537,0.2187,0.2137,57:46:24
D0924,B,greedy1,am,0.1,103,3,0.4653,0.4709,0.1975,0.2010,57:46:25
D0924,B,greedy1,hm,0.1,100,3,0.4665,0.4537,0.2187,0.2137,57:46:24
D0924,B,greedy1,R2,0.1,100,3,0.4665,0.4537,0.2187,0.2137,57:46:24
D0924,B,greedy1,am,0.3,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,hm,0.3,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,R2,0.3,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,am,0.4,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,hm,0.4,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,R2,0.4,88,3,0.5147,0.4381,0.2440,0.2086,57:46:21
D0924,B,greedy1,am,0.5,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,hm,0.5,88,3,0.5147,0.4381,0.2440,0.2086,57:46:21
D0924,B,greedy1,R2,0.5,88,3,0.5147,0.4381,0.2440,0.2086,57:46:21
D0924,B,greedy1,am,0.6,101,4,0.4949,0.4855,0.2216,0.2184,57:46:21:62
D0924,B,greedy1,hm,0.6,88,3,0.5147,0.4381,0.2440,0.2086,57:46:21
D0924,B,greedy1,R2,0.6,88,3,0.5147,0.4381,0.2440,0.2086,57:46:21
D0907,B,greedy1,am,0,104,3,0.3816,0.3606,0.1011,0.0953,35:133:299
D0907,B,greedy1,hm,0,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,R2,0,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,am,0.1,104,3,0.3816,0.3606,0.1011,0.0953,35:133:299
D0907,B,greedy1,hm,0.1,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,R2,0.1,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,am,0.3,104,3,0.3816,0.3606,0.1011,0.0953,35:133:299
D0907,B,greedy1,hm,0.3,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,R2,0.3,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,am,0.4,104,3,0.3816,0.3606,0.1011,0.0953,35:133:299
D0907,B,greedy1,hm,0.4,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,R2,0.4,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,am,0.5,104,3,0.3816,0.3606,0.1011,0.0953,35:133:299
D0907,B,greedy1,hm,0.5,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,R2,0.5,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,am,0.6,104,3,0.3816,0.3606,0.1011,0.0953,35:133:299
D0907,B,greedy1,hm,0.6,104,3,0.3816,0.3606,0.1011,0.0953,133:35:299
D0907,B,greedy1,R2,0.6,101,4,0.3684,0.3481,0.1090,0.1027,133:303:211:299
D0914,B,greedy1,am,0,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,hm,0,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,R2,0,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,am,0.1,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,hm,0.1,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,R2,0.1,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,am,0.3,98,3,0.4479,0.4352,0.2053,0.2001,147:26:72
D0914,B,greedy1,hm,0.3,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,R2,0.3,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,am,0.4,98,3,0.4479,0.4352,0.2053,0.2001,147:26:72
D0914,B,greedy1,hm,0.4,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,R2,0.4,102,3,0.4388,0.4348,0.2088,0.2071,147:26:160
D0914,B,greedy1,am,0.5,101,4,0.4592,0.4559,0.2165,0.2159,147:26:173:125
D0914,B,greedy1,hm,0.5,101,4,0.4592,0.4559,0.2165,0.2159,147:26:173:125
D0914,B,greedy1,R2,0.5,101,4,0.4592,0.4559,0.2165,0.2159,147:26:173:125
D0914,B,greedy1,am,0.6,101,4,0.4592,0.4559,0.2165,0.2159,147:26:173:125
D0914,B,greedy1,hm,0.6,101,4,0.4592,0.4559,0.2165,0.2159,147:26:173:125
D0914,B,greedy1,R2,0.6,101,4,0.4592,0.4559,0.2165,0.2159,147:26:173:125
D0906,A,greedy1,am,0,102,3,0.3711,0.3619,0.1432,0.1392,31:3:215
D0906,A,greedy1,hm,0,102,3,0.3711,0.3619,0.1432,0.1392,31:3:215
D0906,A,greedy1,R2,0,102,3,0.3711,0.3619,0.1380,0.1342,31:215:3
D0906,A,greedy1,am,0.1,100,3,0.3789,0.3619,0.1463,0.1392,31:3:266
D0906,A,greedy1,hm,0.1,102,3,0.3711,0.3619,0.1380,0.1342,31:215:3
D0906,A,greedy1,R2,0.1,99,4,0.3724,0.3596,0.1579,0.1519,31:266:40:194
D0906,A,greedy1,am,0.3,100,3,0.3789,0.3619,0.1463,0.1392,31:3:266
D0906,A,greedy1,hm,0.3,99,4,0.3724,0.3596,0.1579,0.1519,31:266:40:194
D0906,A,greedy1,R2,0.3,99,4,0.3724,0.3596,0.1579,0.1519,31:266:40:194
D0906,A,greedy1,am,0.4,100,3,0.3789,0.3619,0.1463,0.1392,31:3:266
D0906,A,greedy1,hm,0.4,99,4,0.3724,0.3596,0.1579,0.1519,31:266:40:194
D0906,A,greedy1,R2,0.4,99,4,0.3724,0.3596,0.1579,0.1519,40:266:31:194
D0906,A,greedy1,am,0.5,100,3,0.3789,0.3619,0.1463,0.1392,31:3:266
D0906,A,greedy1,hm,0.5,98,4,0.3995,0.3894,0.1562,0.1513,40:266:221:29
D0906,A,greedy1,R2,0.5,99,4,0.3724,0.3596,0.1579,0.1519,40:266:31:194
D0906,A,greedy1,am,0.6,92,5,0.4611,0.4173,0.1433,0.1286,40:266:265:300:297
D0906,A,greedy1,hm,0.6,99,5,0.3929,0.3867,0.1598,0.1563,40:266:221:194:107
D0906,A,greedy1,R2,0.6,99,5,0.3929,0.3867,0.1598,0.1563,40:266:221:194:107
D0912,B,greedy1,am,0,103,3,0.3939,0.3878,0.1276,0.1253,201:54:207
